Word_id,Swahili_word,English_translation
id_ioegla3yee4k.wav,nne,four
id_9ss628ewkgot.wav,kumi,ten
id_unysxjodb5fw.wav,hapana,no
id_lp7h524k9bo0.wav,hapana,no
id_4en2cojs0k5n.wav,hapana,no
id_bcs18vwvn52w.wav,moja,one
id_zayrunyhdyn4.wav,mbili,two
id_gkha3rs38g3b.wav,mbili,two
id_oxsp2rt7vsln.wav,moja,one
id_i92vyz2o5wqr.wav,kumi,ten
id_py6wxzyflrik.wav,mbili,two
id_txhe9emant40.wav,nne,four
id_g9i17jyb5x53.wav,moja,one
id_svr4u969sv4s.wav,tisa,nine
id_zx2mg0bsc57z.wav,saba,seven
id_0ktq3i2jpy2w.wav,tisa,nine
id_t4k4vmxpvwjx.wav,tatu,three
id_9lwqho2wr3v5.wav,ndio,yes
id_zg9h0mf51y1c.wav,tatu,three
id_qlmg7xihk85z.wav,moja,one
id_s4wwj6499lwv.wav,nane,eight
id_7tq9dglnwqxg.wav,tatu,three
id_fzwlec9uy34d.wav,tano,five
id_zhj12lzh80cn.wav,saba,seven
id_iahtct4bqvcj.wav,kumi,ten
id_fe1helxnfwvr.wav,moja,one
id_fqnfnz4v1slk.wav,tano,five
id_edwbjsfr5u3b.wav,nne,four
id_qg274aw5ymk3.wav,sita,six
id_u3dyny6lrf6j.wav,tano,five
id_tp10eb8fv47f.wav,tatu,three
id_ldyz9jti0xyx.wav,tisa,nine
id_9a8av82hzwt5.wav,tano,five
id_u2nwo5hc15gg.wav,hapana,no
id_0n1wd4oqtij5.wav,mbili,two
id_x6tdn33uk9yo.wav,nne,four
id_m8cyooxvaqew.wav,mbili,two
id_jp1tjxvnn19s.wav,nne,four
id_mwrywe1rjt4g.wav,nane,eight
id_78qj5lgkf8xs.wav,ndio,yes
id_1gt07oj1wsxw.wav,tano,five
id_frn36y98us5h.wav,saba,seven
id_3wit13cyxzlk.wav,sita,six
id_2wm6sq5lzkfv.wav,tatu,three
id_x8m7rt6npulf.wav,nane,eight
id_azgef1qd82i3.wav,tisa,nine
id_z2d86p8r4i82.wav,mbili,two
id_fnwq0rai52go.wav,tatu,three
id_31m65hpbvm02.wav,tisa,nine
id_3rrcfnee8j5k.wav,hapana,no
id_98f2vnendyqa.wav,tisa,nine
id_rt0twzidbywk.wav,sita,six
id_v9h9sojyzwpc.wav,nane,eight
id_vfdqneesmr7q.wav,tisa,nine
id_0ehxqtmcqrao.wav,hapana,no
id_cz5vtgjmhxk3.wav,tano,five
id_d98uxce6yjlj.wav,moja,one
id_79049ftc2bkz.wav,nne,four
id_gjhqstrdhg21.wav,sita,six
id_fsi3oeouywij.wav,tano,five
id_oft79ndneun4.wav,ndio,yes
id_kvftz2zupp8d.wav,hapana,no
id_rhaqnk2m56oa.wav,tisa,nine
id_767106k9h94j.wav,moja,one
id_4k7blv3zepva.wav,ndio,yes
id_yl6g02h3mmcq.wav,tatu,three
id_gzig52ijr4yy.wav,kumi,ten
id_dd7sdcfau55z.wav,moja,one
id_9v64xxdbzlwd.wav,saba,seven
id_36so4q33fykv.wav,tatu,three
id_xtwjbcibizfz.wav,tisa,nine
id_v5xwsh9nmhn3.wav,sita,six
id_n2k9f4nciumy.wav,hapana,no
id_73n755ivrko2.wav,nane,eight
id_6raxm4w4urxk.wav,ndio,yes
id_rmdm5j2kienf.wav,ndio,yes
id_vlyuravdp464.wav,tano,five
id_mq8or9kwdlg9.wav,sita,six
id_yvotvkq12670.wav,hapana,no
id_kbjg5j79vore.wav,tano,five
id_cipds94oxrla.wav,nne,four
id_5yjjx3ask638.wav,tatu,three
id_5degcjdtdfwz.wav,saba,seven
id_lfw2u2ej7wpz.wav,sita,six
id_v2fge94lta9n.wav,moja,one
id_uvgbm4vxm0x0.wav,ndio,yes
id_8nubxuowynl2.wav,saba,seven
id_rnq8tbt3tzvr.wav,hapana,no
id_pp62hwv5vo46.wav,kumi,ten
id_3wk9p7uby5yy.wav,ndio,yes
id_w0ii9epsol9d.wav,sita,six
id_reiv0xlxylj1.wav,nne,four
id_ftem57sjc89t.wav,tatu,three
id_tdvbek9ztwfd.wav,nane,eight
id_n97rp5dp7cbv.wav,saba,seven
id_6tgm86i06e96.wav,tatu,three
id_pll4vw1cdpa3.wav,sita,six
id_srqxr3dsnexg.wav,tatu,three
id_w0xtgg7qmz6h.wav,moja,one
id_6nt8vhcb14cc.wav,tano,five
id_59s6kxdzbxcw.wav,nne,four
id_mcyfw04niq80.wav,ndio,yes
id_4ejblan03vtr.wav,nne,four
id_wsxf4dvewzac.wav,nane,eight
id_nhz8baiq0d4e.wav,hapana,no
id_j4ekrzmqnvze.wav,tatu,three
id_rxwvus43l68w.wav,sita,six
id_5y7q286af79p.wav,kumi,ten
id_yo31p2exwbft.wav,nne,four
id_xj8f46q9vgwu.wav,tatu,three
id_8ouy9rigwala.wav,moja,one
id_s7tff6jo4y7h.wav,tatu,three
id_y0z1g77ond3a.wav,saba,seven
id_llak9vwyp3sq.wav,ndio,yes
id_12kj458pm4wm.wav,moja,one
id_w2xk2kiuh85h.wav,moja,one
id_7sanlvwvwtc5.wav,ndio,yes
id_ksqxnkp4pdac.wav,moja,one
id_rx4x4kbpowd8.wav,nane,eight
id_9038uajavqlf.wav,kumi,ten
id_rirgxj6qi733.wav,kumi,ten
id_5m8pgr9lvxr2.wav,kumi,ten
id_l5p4qv4myo1n.wav,kumi,ten
id_l5x12wq8u6mb.wav,nne,four
id_o6f09yplmou6.wav,moja,one
id_rysagj0hh4eo.wav,nne,four
id_1gk7jev99p3q.wav,tatu,three
id_6evryhlr4q5k.wav,nne,four
id_emdmuce9klz0.wav,nane,eight
id_nxuz49ksvwvn.wav,tatu,three
id_9qtimmbivvr9.wav,tatu,three
id_xuu3360pcyhx.wav,tisa,nine
id_f89js7r6m2ma.wav,tisa,nine
id_mwutny9klu6u.wav,saba,seven
id_n6qzox1en7ly.wav,tano,five
id_jcmo4jlbpgzh.wav,tano,five
id_kkorak0m9pwl.wav,nane,eight
id_map4q70pjdgb.wav,hapana,no
id_i8onf09fupa0.wav,moja,one
id_6ybt2whk30bw.wav,tisa,nine
id_7ag1n0tp90xa.wav,hapana,no
id_92fc5499d0yi.wav,sita,six
id_r0fw2xtim0cq.wav,sita,six
id_ie4zythyuu4z.wav,tatu,three
id_cl4v1o8k7b49.wav,mbili,two
id_us0uoqhr84f9.wav,kumi,ten
id_n5fe33qqvkvb.wav,saba,seven
id_x8zqgpd1hgxv.wav,hapana,no
id_x7pkadmez53t.wav,tisa,nine
id_7rpk9tzzpuny.wav,mbili,two
id_a77kprea72hs.wav,ndio,yes
id_f1zp5wzc8m9r.wav,tano,five
id_5y0elsyvrb1y.wav,tisa,nine
id_r60nwjlx8bhg.wav,mbili,two
id_2umc263t0mkj.wav,tatu,three
id_9s26ovhtcp7w.wav,hapana,no
id_ah2z92quev25.wav,nane,eight
id_379p8brdcgie.wav,nne,four
id_7mw802r5vbqh.wav,tatu,three
id_3ib1e94te3o3.wav,ndio,yes
id_0r56x9samgcy.wav,tisa,nine
id_e2fxgexd97xy.wav,tatu,three
id_yj6qzu7vgcj6.wav,tisa,nine
id_2r3acdpe8k4g.wav,ndio,yes
id_m9boyq5f10j5.wav,kumi,ten
id_ymnn8mecy9xb.wav,tatu,three
id_xox9ehp1pwnf.wav,kumi,ten
id_titz229joj6r.wav,nne,four
id_pzq10tdm03z6.wav,moja,one
id_nh2s1tlgvy8h.wav,moja,one
id_rcfe9n4m6eqb.wav,sita,six
id_rsf7nlh1xnq3.wav,ndio,yes
id_a8suqbtwhysh.wav,nne,four
id_1enwxcstxph2.wav,ndio,yes
id_v4ilg1oxc11z.wav,ndio,yes
id_xj5mat84juyh.wav,nane,eight
id_5z31exr9urcf.wav,nane,eight
id_htx9vb45vk8h.wav,mbili,two
id_ojhyxw0eluq5.wav,moja,one
id_gmaozh4gx3tj.wav,moja,one
id_3nyaznnpj0pd.wav,nne,four
id_ctcdcixhf4nl.wav,tisa,nine
id_tpyw4om945kr.wav,ndio,yes
id_mwk5b4xpfmm5.wav,tatu,three
id_7hzjjl1l3vjy.wav,nane,eight
id_cfkeh6x36kk1.wav,saba,seven
id_aymt8v1bq9ln.wav,tatu,three
id_ll4lt8qyxhkd.wav,kumi,ten
id_9o62ubv16j2p.wav,nane,eight
id_4j3e8cswgk3w.wav,hapana,no
id_8k6crundu3kp.wav,mbili,two
id_cgbv2sygmoo8.wav,nne,four
id_ts9md191a6re.wav,mbili,two
id_da8mlgoov70o.wav,sita,six
id_7ixopj8v9501.wav,saba,seven
id_xt2pjfnyonml.wav,moja,one
id_ewaw96gd4srp.wav,kumi,ten
id_idydxrpcbqgz.wav,moja,one
id_ahxkhjyzp5oq.wav,ndio,yes
id_nbrsx68e9jr9.wav,nne,four
id_5utdy6iz7xbs.wav,saba,seven
id_g94in2jg5qio.wav,mbili,two
id_wtxzjlyczxc0.wav,kumi,ten
id_2z35cs0s6z8p.wav,mbili,two
id_o0cg6uj5d83k.wav,tano,five
id_ca6qn7p95089.wav,tisa,nine
id_492h2dme124n.wav,moja,one
id_04qv4abenujq.wav,tisa,nine
id_okczaxna9cbv.wav,tano,five
id_zxam5i284ay7.wav,nane,eight
id_cp2whd7hjw0n.wav,tano,five
id_cnipb0z114p7.wav,nane,eight
id_eh1ilyra2x00.wav,nane,eight
id_57erwnaniilp.wav,sita,six
id_dkltbstp37m9.wav,kumi,ten
id_ln9xdzqyq16b.wav,nane,eight
id_weqnc6puafu7.wav,ndio,yes
id_trh0x5j2fn3w.wav,moja,one
id_er4txz6j7jws.wav,moja,one
id_svq0y3f26n4c.wav,mbili,two
id_l8306oeu91kr.wav,kumi,ten
id_v7wh07s88fzy.wav,hapana,no
id_wrzb7o3szwls.wav,hapana,no
id_pn209e2s47tj.wav,kumi,ten
id_t54rk0m5mwoa.wav,moja,one
id_kn21halmjk27.wav,mbili,two
id_6yh7iggkchck.wav,tatu,three
id_shwiw7ae6cou.wav,tatu,three
id_isi4eatxmtne.wav,sita,six
id_ok4d5ylt5i4c.wav,kumi,ten
id_5tg718rzbvjo.wav,tano,five
id_w5ul0lgei7rj.wav,kumi,ten
id_yabo4lfuotsz.wav,tano,five
id_tk22j6xdgxyv.wav,nne,four
id_6u1u98kkw0wf.wav,tano,five
id_ig3m0k08xzp9.wav,sita,six
id_szek25ganjxa.wav,tatu,three
id_90kxaeeie1mb.wav,hapana,no
id_09nethbsaeau.wav,nane,eight
id_u1e98cjp47jb.wav,kumi,ten
id_ed3yirtbaixe.wav,sita,six
id_l8qou4tdc9qr.wav,nne,four
id_fofhuqacfuwg.wav,tatu,three
id_sdhl1scj68qk.wav,hapana,no
id_0ydbuxeoy8n8.wav,mbili,two
id_5hqas66lf9gw.wav,nne,four
id_p9b0k70y90q4.wav,nne,four
id_wndyeolegfxh.wav,moja,one
id_042goshgfe28.wav,tano,five
id_rr3ydfxeoaw5.wav,tano,five
id_44xwi67zevlr.wav,nane,eight
id_iz17jnkp15p1.wav,moja,one
id_ozee4bloecx8.wav,hapana,no
id_b0jyjadp4pkh.wav,nane,eight
id_9no3x3b6hu2c.wav,tisa,nine
id_h1qoy698wc3l.wav,sita,six
id_7wbumizqe5uq.wav,tano,five
id_mylx1tis59h9.wav,tisa,nine
id_8v2e2gh9deo2.wav,mbili,two
id_gmqhus6vjx3e.wav,moja,one
id_pyljq4h1dk06.wav,moja,one
id_jzn83vlm09jg.wav,tano,five
id_d1p2uli2mlo5.wav,moja,one
id_k0wh7jtx84js.wav,tano,five
id_a46pet3qlqj2.wav,nane,eight
id_c8577dgo3x1z.wav,tatu,three
id_xybg1e3runiu.wav,tisa,nine
id_8mshkuff9u9a.wav,nane,eight
id_7nahw1stqite.wav,hapana,no
id_2mp42y9eolei.wav,kumi,ten
id_7sqz1ssggfgc.wav,nne,four
id_kpbmq5sg0jp0.wav,sita,six
id_uhvgzpnpg0p5.wav,tatu,three
id_2vy3652xifaa.wav,tisa,nine
id_5yfyfzf0g1c8.wav,nne,four
id_ohmyl7h64fd6.wav,sita,six
id_pngamjz9e3ke.wav,sita,six
id_xppgc48s2jj5.wav,sita,six
id_phtq2xa1j67n.wav,tano,five
id_5k2dphlfec2k.wav,sita,six
id_tgw14f3xv424.wav,ndio,yes
id_n0c3xzruos2u.wav,tano,five
id_rpehhiq0ypx9.wav,ndio,yes
id_tuqin1rw60cc.wav,kumi,ten
id_simgekq82lsp.wav,nne,four
id_gq2jokwr04cc.wav,tano,five
id_gjkontl43qo2.wav,ndio,yes
id_7ez4fyhevewi.wav,sita,six
id_9p3calymljrq.wav,ndio,yes
id_mk2zy613b0vo.wav,nne,four
id_ar2uymtuiv4u.wav,moja,one
id_pszed6n3z61e.wav,kumi,ten
id_wcp86nwig4he.wav,ndio,yes
id_1qkemzht1yxy.wav,nane,eight
id_2h93m6fykfgm.wav,tano,five
id_h8clthbp98oo.wav,tatu,three
id_nxjsea2t8y02.wav,ndio,yes
id_u1k3uiq2cijc.wav,hapana,no
id_0rds13cppi5m.wav,tano,five
id_wp1gxi9viwil.wav,saba,seven
id_8jwehme77800.wav,mbili,two
id_ifq54h8b42wa.wav,nane,eight
id_6scjjb5u1hy4.wav,tano,five
id_nfjcckzsbq7l.wav,kumi,ten
id_s4w8cvq8m5r9.wav,tisa,nine
id_q2drmnfcncwr.wav,tano,five
id_5riqzs5g5g5r.wav,moja,one
id_y6dfegje2hr9.wav,tisa,nine
id_vi7bx98zjuk9.wav,nane,eight
id_pe9t8thefxbf.wav,tano,five
id_b1zeupufy644.wav,kumi,ten
id_3q62kxbma49g.wav,saba,seven
id_e27kxvgw6h0o.wav,kumi,ten
id_hp6sw9c20eaq.wav,nane,eight
id_ow3mgyi890lk.wav,saba,seven
id_j6hsq1dcl82k.wav,tatu,three
id_vpnjtosisawf.wav,hapana,no
id_fkt1qmz90evv.wav,moja,one
id_ayqxbhu3i9n9.wav,sita,six
id_vp98dmnic44b.wav,nane,eight
id_zok499oi2fr9.wav,nane,eight
id_w0zjbgevmybk.wav,nane,eight
id_g08vgum8kvrr.wav,nane,eight
id_fprn1vm8vgo5.wav,sita,six
id_hpt79h7fqly0.wav,sita,six
id_6q4s8cmk182z.wav,mbili,two
id_wjro813xbn2h.wav,tatu,three
id_1b2chm7m97ca.wav,mbili,two
id_4cdw0oguomx2.wav,nane,eight
id_t5erw5g91ahs.wav,nne,four
id_lyhwrvs3azr8.wav,nne,four
id_z9zj3ypkrqb4.wav,tano,five
id_jn38bc9wftor.wav,mbili,two
id_g563fif4zhu5.wav,saba,seven
id_82sqsmfamjmw.wav,sita,six
id_vouunsoc1ysl.wav,hapana,no
id_8mhalkwwm05w.wav,sita,six
id_ht1g5tl4een4.wav,tatu,three
id_ge8vvpceb4e1.wav,nane,eight
id_0so8tqf9upru.wav,tano,five
id_ev8w65m741vk.wav,kumi,ten
id_ar170bai82up.wav,tatu,three
id_oi49r81nb2wp.wav,kumi,ten
id_3jan432i3dai.wav,nne,four
id_u2ngp2f94ssc.wav,mbili,two
id_ifl3980chb7m.wav,nne,four
id_6i9sr6zoatgm.wav,tatu,three
id_5rg8pcffeoxa.wav,hapana,no
id_cgc2ycqq0lok.wav,kumi,ten
id_nnouhkspdeuv.wav,nne,four
id_v2okjqke4zmb.wav,nane,eight
id_fekehmbnshy8.wav,ndio,yes
id_15o767bgrusd.wav,mbili,two
id_am0b297vlo83.wav,nane,eight
id_zr8xihw8b98w.wav,tisa,nine
id_gjn2u3cvf2xz.wav,hapana,no
id_xlzq4q0eebpw.wav,saba,seven
id_b6joq1lskw9e.wav,moja,one
id_de0jab6r8t7c.wav,tatu,three
id_dlnxuz5z61cg.wav,moja,one
id_5ta18s11zpg5.wav,ndio,yes
id_tfm8c5hzwzfb.wav,mbili,two
id_yytpefi2ese4.wav,tisa,nine
id_hyw8injv42y0.wav,nne,four
id_x4z0rpfac3p5.wav,saba,seven
id_es5wqle6eb37.wav,moja,one
id_qd9wfzwggis2.wav,moja,one
id_eldlv1h67tj6.wav,hapana,no
id_9hvd1sdlifhh.wav,nane,eight
id_0xjh7lix7cm8.wav,saba,seven
id_lkqjkdrv4t2g.wav,tano,five
id_4jqzz1ekh1b9.wav,saba,seven
id_ta1ytc871bx1.wav,tano,five
id_sx9c63jaui0k.wav,tano,five
id_m5kd2w03t2lg.wav,ndio,yes
id_yey8vb7n5a6a.wav,saba,seven
id_i2m6jf1xtwol.wav,tatu,three
id_oa35enkla6y6.wav,ndio,yes
id_2hzcwnuz998g.wav,tatu,three
id_vbgu1j3o4djk.wav,nane,eight
id_rmm820ra2v8a.wav,saba,seven
id_64obgqr6qss6.wav,tisa,nine
id_ietts9gu2018.wav,tatu,three
id_chsfjkns5u2h.wav,mbili,two
id_fetpuy1tyujk.wav,saba,seven
id_ovvb2wnclkuc.wav,nane,eight
id_couamyqxb9gw.wav,tisa,nine
id_rm4p939ggzty.wav,mbili,two
id_phfkrqfvd2va.wav,hapana,no
id_wvevs98thkl7.wav,nne,four
id_c3vpgwyk9z57.wav,sita,six
id_gjlvxjnawqpy.wav,nane,eight
id_s4xxifgzr3io.wav,tisa,nine
id_x57y1tayyhhf.wav,kumi,ten
id_xeau1v1f4kkl.wav,moja,one
id_6rr2ct8rdzqe.wav,nane,eight
id_5i7hzoouny3f.wav,saba,seven
id_mpv7dgpnejfe.wav,mbili,two
id_qr3s66u459b9.wav,tano,five
id_3amwqazbl4y9.wav,saba,seven
id_bi87jp84idw8.wav,moja,one
id_vg8f0abczeu6.wav,hapana,no
id_feajgnmo46f4.wav,saba,seven
id_qwc4jx9g002x.wav,ndio,yes
id_kalci7a2x4xl.wav,tano,five
id_zoz8ybdijbx2.wav,saba,seven
id_o0vjyoeky9qb.wav,hapana,no
id_01rtyjt9oqie.wav,nane,eight
id_bmnmlf2e7u8c.wav,tatu,three
id_x4e3npzd5tk4.wav,sita,six
id_sd4w5u0eh272.wav,ndio,yes
id_nmjl1vszeo7c.wav,moja,one
id_qxufg7e8qfj8.wav,hapana,no
id_pqt5x5fl4mp2.wav,tisa,nine
id_xqmbcvrooqw3.wav,tatu,three
id_b061wnqqniqr.wav,saba,seven
id_pgt6cxxfn9w2.wav,tatu,three
id_x3ht55txdvph.wav,kumi,ten
id_6o4gyb9ybzrp.wav,hapana,no
id_lltzs8fhbxem.wav,tano,five
id_b06mt4srxnvp.wav,tatu,three
id_l0pz6qczdewq.wav,hapana,no
id_swj9qdwxdan2.wav,moja,one
id_2gv46gzuig5m.wav,tano,five
id_uo3cuuwxufw0.wav,tisa,nine
id_179zvdhnqa28.wav,tisa,nine
id_w6a4a299a12e.wav,nne,four
id_u4zt6g9mmaeb.wav,kumi,ten
id_q0sw4098a3bs.wav,saba,seven
id_fkp3ppeph4mi.wav,tatu,three
id_ng38qz7xsl8l.wav,mbili,two
id_ih8l87227ioj.wav,ndio,yes
id_rccn48xbdm4t.wav,tisa,nine
id_rbs4t6u17ptu.wav,mbili,two
id_lw161m5t8tss.wav,sita,six
id_dbfvqtr8ffnt.wav,mbili,two
id_ih5tqogqzs88.wav,mbili,two
id_h338bhtb5g3l.wav,kumi,ten
id_s9ndj6swpjho.wav,hapana,no
id_woziesc87qet.wav,tisa,nine
id_d4xfpn6axao4.wav,tatu,three
id_6ivjnyhwrhvg.wav,hapana,no
id_fjstah7pnc0g.wav,saba,seven
id_pdh3vah5z5iy.wav,sita,six
id_njasco7rx7m8.wav,hapana,no
id_6imavdniztys.wav,hapana,no
id_ue9g7804ztlw.wav,tatu,three
id_tc73jphd6nx7.wav,tano,five
id_fqoirx2zklbb.wav,tano,five
id_iarpqeld38os.wav,mbili,two
id_z3jesip9h54w.wav,sita,six
id_a50ah4b3103n.wav,mbili,two
id_o0usbfq59scd.wav,moja,one
id_lwccwuu7b49c.wav,tatu,three
id_is89bp93hnla.wav,tisa,nine
id_xt6grkxj72el.wav,ndio,yes
id_hzetgk3fgbkg.wav,kumi,ten
id_030vrrl6t1nv.wav,tatu,three
id_ye61r92p4sby.wav,kumi,ten
id_znz7qcu084sm.wav,sita,six
id_6pjxwq4uu08r.wav,nne,four
id_g6x3b2q1hmrc.wav,mbili,two
id_jdxutbgdkgrk.wav,nane,eight
id_l5ykh0nqy6wb.wav,saba,seven
id_tpudx7rnt5y4.wav,kumi,ten
id_87oaz9a8qkj2.wav,nne,four
id_kxsilzue946l.wav,hapana,no
id_hg24k0g3jkj4.wav,saba,seven
id_vy4zqgbfe67l.wav,tisa,nine
id_9sm2j7k0cqv2.wav,tano,five
id_0stlqxg50ium.wav,kumi,ten
id_uwfvfv5644lr.wav,tatu,three
id_igolh47fxnmz.wav,tisa,nine
id_xwsb8xlusaaq.wav,moja,one
id_k3w40ac9hjua.wav,tatu,three
id_3q28g0rrl79t.wav,kumi,ten
id_z4e1435zu1o7.wav,nane,eight
id_02rc7u12zorg.wav,nne,four
id_6ii1zps6z1un.wav,tano,five
id_dyos7pnij1zc.wav,saba,seven
id_znpcrtg23dcy.wav,hapana,no
id_2wknh4vuposk.wav,sita,six
id_afskpoko8ea8.wav,saba,seven
id_wpe6o56wyyqj.wav,tisa,nine
id_h70v1upj83zl.wav,ndio,yes
id_m3itsl1xo8rj.wav,nane,eight
id_372o3rsz1hz9.wav,sita,six
id_fx0rop6bu55g.wav,mbili,two
id_k7l8oc4xyki9.wav,sita,six
id_i85nebhcujvq.wav,kumi,ten
id_hba8rrxzcbya.wav,saba,seven
id_e4sp157dvyk3.wav,kumi,ten
id_75bof7otgmfn.wav,moja,one
id_k5kbwx3q24wx.wav,tatu,three
id_9b7j5f1bx9h3.wav,mbili,two
id_y1okvof6z6mj.wav,mbili,two
id_33uwj9eb5wcn.wav,moja,one
id_v2iaailb1ts9.wav,tatu,three
id_xvh2tt219fo5.wav,moja,one
id_09yk1xlz73wm.wav,tatu,three
id_w05e2rk21cqt.wav,kumi,ten
id_zz1foovk32zg.wav,saba,seven
id_xc8ub10i21q1.wav,mbili,two
id_rvw33itc95fy.wav,ndio,yes
id_pxfur21570pp.wav,tano,five
id_57h6eu6h111s.wav,moja,one
id_hl204k55hvuj.wav,tisa,nine
id_n29febpyl76m.wav,moja,one
id_i8vsdb2mvclz.wav,saba,seven
id_wr0elj62q13i.wav,ndio,yes
id_pwvzavl2dl6q.wav,nane,eight
id_bzvlih2xjnsy.wav,tano,five
id_b9lizvfhrdod.wav,hapana,no
id_kcbxg1tpsoez.wav,hapana,no
id_q1xo5s271t3p.wav,tatu,three
id_o8b2d8uq315e.wav,ndio,yes
id_vz7xfmgmk31d.wav,kumi,ten
id_27mtulsaca9g.wav,nane,eight
id_8c62z9hlhy70.wav,tisa,nine
id_k52jtroaa8cx.wav,tano,five
id_rpyvy5qz1nem.wav,nne,four
id_9ur53br1onh6.wav,tisa,nine
id_urbm5sfu6jm6.wav,moja,one
id_8jv85kpf6al4.wav,saba,seven
id_8axwwjj8jfl3.wav,nane,eight
id_rfdsij4n7noc.wav,tatu,three
id_gpndyj9dnq5q.wav,nne,four
id_vnv2lleaom6t.wav,tano,five
id_2dm5pi97k5pb.wav,tano,five
id_okjcdazrxt1m.wav,tatu,three
id_9f8x4e6upstk.wav,sita,six
id_qhr6re0ujlqs.wav,mbili,two
id_25k1gx7xcp8k.wav,saba,seven
id_b1nefsjg0fw3.wav,tatu,three
id_vz37xpvw6tgp.wav,tisa,nine
id_yfpfy4zjylht.wav,sita,six
id_y8u2ssu5h9qn.wav,kumi,ten
id_t12fcrhkpbm9.wav,sita,six
id_brwf24pwgl9f.wav,sita,six
id_gtevr057d2aw.wav,saba,seven
id_2xcqg0qthxze.wav,nane,eight
id_xmv3v7rtixle.wav,tano,five
id_vy1i8brgjw3o.wav,mbili,two
id_5jqz43oi87uv.wav,tisa,nine
id_v2m29r5lft8c.wav,saba,seven
id_mjupolouwuwn.wav,saba,seven
id_yt5b5vodhruu.wav,mbili,two
id_fodcl1jx4lqe.wav,ndio,yes
id_l1zr6f6repht.wav,tisa,nine
id_i0zjjjmcqt2a.wav,tano,five
id_waxbvtaoj8og.wav,mbili,two
id_u74t5kxb3kww.wav,nane,eight
id_ljf0h73ggt7p.wav,nane,eight
id_olbt6h56jhrd.wav,tatu,three
id_8adolbe9tsya.wav,ndio,yes
id_piouf4mayjp6.wav,mbili,two
id_wywliv4601uc.wav,sita,six
id_wpertb70txre.wav,tisa,nine
id_d6xi6uedc7ve.wav,tatu,three
id_6ihvh5zv68gf.wav,mbili,two
id_h4q0uugsqjmx.wav,ndio,yes
id_8ipkp20ob4v8.wav,kumi,ten
id_s4ed2vqj950b.wav,saba,seven
id_0209jfho3h3c.wav,tisa,nine
id_yff6vyqjrs2a.wav,tano,five
id_o8vbtf1n409g.wav,saba,seven
id_56a7xgljt2m0.wav,tatu,three
id_yuvloc47l42m.wav,saba,seven
id_4i56pnwxol3b.wav,nane,eight
id_wljrineqw66m.wav,tano,five
id_rbe7r0qswata.wav,nne,four
id_boq5ozunfe4w.wav,tisa,nine
id_nq7p9c1veb00.wav,nne,four
id_rchtgjtjygmj.wav,saba,seven
id_acqhi6st8drh.wav,nne,four
id_6ych2xotb7wb.wav,tano,five
id_tnbrn7mqurnb.wav,moja,one
id_mdsis8l4hlgt.wav,tisa,nine
id_nstwipf7a8it.wav,tano,five
id_krvca62bonfh.wav,saba,seven
id_8xoz8dm0mqcl.wav,sita,six
id_c9et56rpzifb.wav,hapana,no
id_culi97ofngzy.wav,sita,six
id_9oept31917ox.wav,mbili,two
id_87dixw9e219y.wav,ndio,yes
id_tr4hymlcrara.wav,nane,eight
id_hr9b0lyhjqdk.wav,nne,four
id_7hvgs4js0h1r.wav,tisa,nine
id_lp7saki4becj.wav,tatu,three
id_5r84zn34qrat.wav,nane,eight
id_zlyza31qc146.wav,tano,five
id_6jnhwr379tgz.wav,sita,six
id_aeguw9z55239.wav,sita,six
id_l5k5b7lorja6.wav,nane,eight
id_l1y1hr5b1iaq.wav,nne,four
id_hbjvmj0cdpob.wav,hapana,no
id_6qu3xe17vsko.wav,tano,five
id_14a888rxubfn.wav,sita,six
id_lzcvvvxziuwk.wav,saba,seven
id_ib4ndc7xtk72.wav,tatu,three
id_ghwdq6uh77yw.wav,tisa,nine
id_azdmpe6u6nxj.wav,tisa,nine
id_xki2dk89yptn.wav,tatu,three
id_ord6ylm8ns32.wav,hapana,no
id_2cknvcbcdkii.wav,tatu,three
id_a0b8t62walsy.wav,saba,seven
id_xz7uwxt713px.wav,moja,one
id_b31dnahv2rhd.wav,ndio,yes
id_s1or3c9oe9i8.wav,saba,seven
id_vzb3kk3c2xth.wav,ndio,yes
id_j7obvau6r5lc.wav,tisa,nine
id_5uvfc7co52dc.wav,tano,five
id_syqjwrryqe4g.wav,saba,seven
id_9jhh5qilicjv.wav,nne,four
id_x04cqytn8h7x.wav,kumi,ten
id_kh8rv76n4j5w.wav,kumi,ten
id_4is67z1txumv.wav,kumi,ten
id_goqla5esyrp3.wav,kumi,ten
id_y3a4la9dakw2.wav,tisa,nine
id_91697eqiiex5.wav,moja,one
id_belprd1sdela.wav,tatu,three
id_54acpxzvh5dm.wav,kumi,ten
id_h0l8v1nrftff.wav,moja,one
id_oemh4gasc6cp.wav,nane,eight
id_auwsldpmtnqx.wav,tatu,three
id_1lfqvu0tzm17.wav,tatu,three
id_trb1i5i8633z.wav,kumi,ten
id_z2blz8e4wew3.wav,nane,eight
id_njas808bf0z4.wav,hapana,no
id_rurd1t1e4tol.wav,sita,six
id_ng6ypw5ey2yy.wav,nane,eight
id_e6ymg5ire7dl.wav,moja,one
id_ng2t8nqvi3cu.wav,hapana,no
id_1kmsyljii35i.wav,hapana,no
id_m4zh9xjilejy.wav,saba,seven
id_ldllg7b963k8.wav,nne,four
id_ta8l6focakvr.wav,mbili,two
